"","EntryPublished","the_day","posted_on_YT","keyword","video_ID","yt_long_ID","channel name","EntryURL","region","RSS"
"355","May 18, 2024 at 11:18PM","2024-05-18","2024-05-18T21:02:32Z","transgender","5oXHkZl-KxQ","UCgBVz3EzHYKpPS0BITvLRsg","KXAN","https://www.youtube.com/watch?v=5oXHkZl-KxQ","all regions",1916116072231156224
"356","May 08, 2024 at 11:23PM","2024-05-08","2024-05-09T03:15:53Z","transgender","5p0ClLCSMvA","UCNSfJB-VQeHpv5ThtV1VtBA","Island News","https://www.youtube.com/watch?v=5p0ClLCSMvA","USA",11193014132467406848
"357","February 07, 2024 at 10:39AM","2024-02-07","2024-02-07T13:51:32Z","transgender","5pCJnsn_85k","UCF-VP3b3oH0XASqsLI5rnLw","Times News","https://www.youtube.com/watch?v=5pCJnsn_85k","all regions",1916116072231156224
"358","November 26, 2024 at 04:00AM","2024-11-26","2024-11-26T08:52:48Z","gender ideology","5QBmF6ePrHs","UCALCOHIbvNcDQqyOgpJZHdw","Institute of Development Studies","https://www.youtube.com/watch?v=5QBmF6ePrHs",NA,8717893479030415360
"359","May 06, 2024 at 08:05AM","2024-05-06","2024-05-06T12:00:07Z","transgender","5tmKTBo37U4","UC6MvIpGxljZrvmpgr4b19AQ","MedPage Today","https://www.youtube.com/watch?v=5tmKTBo37U4","all regions",1916116072231156224
"360","August 08, 2024 at 05:55AM","2024-08-08","2024-08-08T03:51:21Z","transgender","5WKvUvr_9EE","UCkRP0nS2qERsw-U-OTLbI0A","FOX31 Denver","https://www.youtube.com/watch?v=5WKvUvr_9EE","all regions",1916116072231156224
"361","August 07, 2024 at 11:55PM","2024-08-07","2024-08-08T03:51:21Z","transgender","5WKvUvr_9EE","UCkRP0nS2qERsw-U-OTLbI0A","FOX31 Denver","https://www.youtube.com/watch?v=5WKvUvr_9EE","USA",11193014132467406848
"362","August 19, 2024 at 03:06AM","2024-08-19","2024-08-19T07:02:07Z","transgender","5YhPIHiKNl0","UCCgLMMp4lv7fSD2sBz1Ai6Q","OTV","https://www.youtube.com/watch?v=5YhPIHiKNl0","all regions",1916116072231156224
"363","June 12, 2024 at 09:50PM","2024-06-12","2024-06-13T01:39:51Z","transgender","5yJ5r2DT_qU","UCF4LEacx9sDvAbEJnlaJfKQ","KPIX | CBS NEWS BAY AREA","https://www.youtube.com/watch?v=5yJ5r2DT_qU","all regions",1916116072231156224
"364","June 11, 2024 at 07:13PM","2024-06-11","2024-06-11T22:50:31Z","transgender","5YR4DXK9fn0","UCJCdiZtw9zStiR3xgnp7qlg","First Coast News","https://www.youtube.com/watch?v=5YR4DXK9fn0","all regions",1916116072231156224
"365","April 11, 2024 at 06:22AM","2024-04-11","2024-04-11T08:24:26Z","transgender","5zTt0HzRMMU","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=5zTt0HzRMMU","all regions",1916116072231156224
"366","April 11, 2024 at 04:46AM","2024-04-11","2024-04-11T08:24:26Z","transgender","5zTt0HzRMMU","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=5zTt0HzRMMU","USA",11193014132467406848
"367","September 13, 2024 at 11:16AM","2024-09-13","2024-09-13T14:53:03Z","transgender","6_Fz_6xj7R4","UCvAnclelY8eSq8GyPE19KTw","The National Desk","https://www.youtube.com/watch?v=6_Fz_6xj7R4","USA",11193014132467406848
"368","September 13, 2024 at 11:16AM","2024-09-13","2024-09-13T14:53:03Z","transgender","6_Fz_6xj7R4","UCvAnclelY8eSq8GyPE19KTw","The National Desk","https://www.youtube.com/watch?v=6_Fz_6xj7R4","all regions",1916116072231156224
"369","July 02, 2024 at 08:23AM","2024-07-02","2024-07-02T12:15:00Z","gender ideology","60TfdQ5IE9A","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=60TfdQ5IE9A",NA,8717893479030415360
"370","March 06, 2024 at 04:04PM","2024-03-06","2024-03-06T18:49:38Z","transgender","61DN1nuLQbA","UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","https://www.youtube.com/watch?v=61DN1nuLQbA","USA",11193014132467406848
"371","March 06, 2024 at 11:43PM","2024-03-06","2024-03-06T18:49:38Z","transgender","61DN1nuLQbA","UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","https://www.youtube.com/watch?v=61DN1nuLQbA","all regions",1916116072231156224
"372","April 24, 2024 at 06:39PM","2024-04-24","2024-04-24T15:53:43Z","transgenderism","629Amc5ggWw","UCRK4_2FGAAmajCaB8ZefJHw","spiked","https://www.youtube.com/watch?v=629Amc5ggWw",NA,15658552694435684352
"373","April 24, 2024 at 11:58AM","2024-04-24","2024-04-24T15:53:43Z","gender ideology","629Amc5ggWw","UCRK4_2FGAAmajCaB8ZefJHw","spiked","https://www.youtube.com/watch?v=629Amc5ggWw",NA,8717893479030415360
"374","May 11, 2024 at 11:02AM","2024-05-11","2024-05-11T14:50:29Z","biological sex","69wZMHbrtoY","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=69wZMHbrtoY","all regions",17630397442231169024
"375","April 11, 2024 at 06:03AM","2024-04-11","2024-04-11T03:28:28Z","transgender","6BUBzX7JN2Y","UCzhtAFR4aiLOr8IWqA92-5w","KSHB 41","https://www.youtube.com/watch?v=6BUBzX7JN2Y","all regions",1916116072231156224
"376","January 20, 2024 at 03:21AM","2024-01-20","2024-01-20T01:40:55Z","transgender","6C9MVVvTjYM","UCrg4C3ro-FW8MGH_ayIUk_g","KFYR+","https://www.youtube.com/watch?v=6C9MVVvTjYM","all regions",1916116072231156224
"377","April 08, 2024 at 09:18AM","2024-04-08","2024-04-08T13:11:21Z","transgender","6ElPQ8aU0GU","UCkBS_xU1WQ7FVsDoQ_OPeDg","CBS Chicago","https://www.youtube.com/watch?v=6ElPQ8aU0GU","USA",11193014132467406848
"378","January 31, 2024 at 05:20PM","2024-01-31","2024-01-31T22:18:36Z","gender identity","6F76XQq6Jls","UCJMcPGZNJtaqVjFKJgEfB3Q","Local 4 News WHBF","https://www.youtube.com/watch?v=6F76XQq6Jls","USA",4028362110021709824
"379","January 31, 2024 at 05:38PM","2024-01-31","2024-01-31T22:18:36Z","gender identity","6F76XQq6Jls","UCJMcPGZNJtaqVjFKJgEfB3Q","Local 4 News WHBF","https://www.youtube.com/watch?v=6F76XQq6Jls","all regions",14792114867614312448
"380","March 12, 2024 at 03:45PM","2024-03-12","2024-03-12T19:01:15Z","gender confusion","6hAa_LiSUB0","UC0nPmL_egF5bW2oCeyjGIxw","NewsCenter1","https://www.youtube.com/watch?v=6hAa_LiSUB0",NA,15648170854463737856
"381","March 17, 2024 at 07:59PM","2024-03-17","2024-03-17T20:31:11Z","gender ideology","6HekHDQybJ0","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=6HekHDQybJ0",NA,8717893479030415360
"382","January 12, 2024 at 11:36AM","2024-01-12","2024-01-12T00:57:40Z","transgender","6iw7MLJathk","UCAAmkc2sRESFoEtiKRTaTRA","News 5 Cleveland","https://www.youtube.com/watch?v=6iw7MLJathk","all regions",1916116072231156224
"383","January 12, 2024 at 11:14AM","2024-01-12","2024-01-12T00:57:40Z","transgender","6iw7MLJathk","UCAAmkc2sRESFoEtiKRTaTRA","News 5 Cleveland","https://www.youtube.com/watch?v=6iw7MLJathk","USA",11193014132467406848
"384","June 10, 2024 at 08:39AM","2024-06-10","6JRQJjoJT3o","transgender","6JRQJjoJT3o","6JRQJjoJT3o","6JRQJjoJT3o","https://www.youtube.com/watch?v=6JRQJjoJT3o","all regions",1916116072231156224
"385","February 23, 2024 at 06:18AM","2024-02-23","2024-02-23T10:53:02Z","transgender","6kgFhxbZDiM","UCNZyLULUQBp5e9Q1cKtvk6Q","CBS New York","https://www.youtube.com/watch?v=6kgFhxbZDiM","all regions",1916116072231156224
"386","January 27, 2024 at 01:16AM","2024-01-27","2024-01-26T23:28:03Z","gender identity","6Lrzgz0HSzo","UCCjsvWYJ00k9T6C20iBH2-g","ABC4 Utah","https://www.youtube.com/watch?v=6Lrzgz0HSzo","all regions",14792114867614312448
"387","July 16, 2024 at 06:23PM","2024-07-16","2024-07-16T21:37:06Z","transgender","6MjZDc-fyDc","UCAKK8dbcSmckr2sWJhv5ezA","WBNS 10TV","https://www.youtube.com/watch?v=6MjZDc-fyDc","USA",11193014132467406848
"388","July 16, 2024 at 06:23PM","2024-07-16","2024-07-16T21:37:06Z","transgender","6MjZDc-fyDc","UCAKK8dbcSmckr2sWJhv5ezA","WBNS 10TV","https://www.youtube.com/watch?v=6MjZDc-fyDc","all regions",1916116072231156224
"389","March 13, 2024 at 02:28PM","2024-03-13","2024-03-13T18:14:49Z","transgender","6Mppr7OogZ0","UCeY0bbntWzzVIaj2z3QigXg","NBC News","https://www.youtube.com/watch?v=6Mppr7OogZ0","all regions",1916116072231156224
"390","June 11, 2024 at 07:53PM","2024-06-11","2024-06-11T23:19:59Z","transgender","6oluJhbuV7s","UCeD5NwvPbEZKcu02_v8tUZQ","WPBF 25 News","https://www.youtube.com/watch?v=6oluJhbuV7s","all regions",1916116072231156224
"391","February 03, 2024 at 05:11PM","2024-02-03","2024-02-03T01:12:35Z","gender identity","6oYDFUVoIZc","UCVKAcQQCO8vv87Gk62SutAg","CityNews","https://www.youtube.com/watch?v=6oYDFUVoIZc","USA",4028362110021709824
"392","April 11, 2024 at 03:41AM","2024-04-11","2024-04-10T16:15:00Z","gender identity","6rPEjX2500k","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=6rPEjX2500k","USA",4028362110021709824
"393","July 14, 2024 at 01:13PM","2024-07-14","2024-07-14T17:09:26Z","transgender","6RQ4_1-aIcw","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=6RQ4_1-aIcw","all regions",1916116072231156224
"394","April 22, 2024 at 10:20AM","2024-04-22","2024-04-22T14:02:45Z","gender ideology","6RwHmMZ1VRQ","UCRK4_2FGAAmajCaB8ZefJHw","spiked","https://www.youtube.com/watch?v=6RwHmMZ1VRQ",NA,8717893479030415360
"395","November 13, 2024 at 05:29PM","2024-11-13","2024-11-13T21:41:01Z","transgender","6TqhMdpAXmw","UCp1KrVaZDZ7BOI_QBuTWWmg","KING 5 Seattle","https://www.youtube.com/watch?v=6TqhMdpAXmw","all regions",1916116072231156224
"396","November 13, 2024 at 10:44PM","2024-11-13","2024-11-13T21:41:01Z","transgender","6TqhMdpAXmw","UCp1KrVaZDZ7BOI_QBuTWWmg","KING 5 Seattle","https://www.youtube.com/watch?v=6TqhMdpAXmw","USA",11193014132467406848
"397","April 17, 2024 at 08:54AM","2024-04-17","2024-04-17T12:42:29Z","gender ideology","6vxwcCDh644","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=6vxwcCDh644",NA,8717893479030415360
"398","April 17, 2024 at 08:54AM","2024-04-17","2024-04-17T12:42:29Z","biological sex","6vxwcCDh644","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=6vxwcCDh644","all regions",17630397442231169024
"399","April 17, 2024 at 08:54AM","2024-04-17","2024-04-17T12:42:29Z","biological sex","6vxwcCDh644","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=6vxwcCDh644","USA",16843718063138846720
"400","October 09, 2024 at 11:07AM","2024-10-09","2024-10-09T03:02:23Z","transgender","6wYWr5plAxg","UCHTK-2W11Vh1V4uwofOfR4w","AP Archive","https://www.youtube.com/watch?v=6wYWr5plAxg","USA",11193014132467406848
"401","October 08, 2024 at 11:13PM","2024-10-08","2024-10-09T03:02:23Z","transgender","6wYWr5plAxg","UCHTK-2W11Vh1V4uwofOfR4w","AP Archive","https://www.youtube.com/watch?v=6wYWr5plAxg","all regions",1916116072231156224
"402","April 01, 2024 at 04:12AM","2024-04-01","2024-03-31T16:30:02Z","transgender","6XfIY6nAads","UC3prwMn9aU2z5Y158ZdGyyA","CRUX","https://www.youtube.com/watch?v=6XfIY6nAads","USA",11193014132467406848
"403","March 16, 2024 at 12:08PM","2024-03-16","2024-03-16T16:00:06Z","gender confusion","6zISZ-Docig","UCYI_ychRnL7sJrG6PUSBpQA","CBN News","https://www.youtube.com/watch?v=6zISZ-Docig",NA,15648170854463737856
"404","February 12, 2024 at 07:08AM","2024-02-12","2024-02-12T12:02:37Z","transgender","6ZuyE8c4n7A","UCJnpF9oROFPvd7wWbPUDdGA","KRQE","https://www.youtube.com/watch?v=6ZuyE8c4n7A","all regions",1916116072231156224
"405","February 12, 2024 at 03:31PM","2024-02-12","2024-02-12T12:02:37Z","transgender","6ZuyE8c4n7A","UCJnpF9oROFPvd7wWbPUDdGA","KRQE","https://www.youtube.com/watch?v=6ZuyE8c4n7A","USA",11193014132467406848
"406","June 25, 2024 at 03:15PM","2024-06-25","2024-06-25T16:00:06Z","gender ideology","7_uLFmZzAys","UCTjDhFuGXlhx9Us0gq0VK2w","The Trump Report","https://www.youtube.com/watch?v=7_uLFmZzAys",NA,8717893479030415360
"407","September 15, 2024 at 05:29AM","2024-09-15","2024-09-15T08:53:57Z","gender ideology","71-f9rIkrzg","UCVKAcQQCO8vv87Gk62SutAg","CityNews","https://www.youtube.com/watch?v=71-f9rIkrzg",NA,8717893479030415360
"408","September 27, 2024 at 06:00PM","2024-09-27","2024-09-27T21:51:17Z","transgender","72k4YdSbVSg","UC41xJSNY2xCPC4-gOsRcDcg","KOAT","https://www.youtube.com/watch?v=72k4YdSbVSg","all regions",1916116072231156224
"409","May 02, 2024 at 04:30PM","2024-05-02","2024-05-02T20:15:00Z","transgender","750PixkRm-c","UCeY0bbntWzzVIaj2z3QigXg","NBC News","https://www.youtube.com/watch?v=750PixkRm-c","all regions",1916116072231156224
"410","June 25, 2024 at 03:21PM","2024-06-25","2024-06-25T13:00:07Z","gender ideology","7cniSuU3knI","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=7cniSuU3knI",NA,8717893479030415360
"411","January 06, 2024 at 03:09PM","2024-01-06","2024-01-06T20:03:44Z","gender ideology","7EE4tlXAGB0","UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","https://www.youtube.com/watch?v=7EE4tlXAGB0",NA,8717893479030415360
"412","February 07, 2024 at 09:36AM","2024-02-07","2024-02-07T12:44:06Z","transgender","7gNmAxE_tFc","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=7gNmAxE_tFc","all regions",1916116072231156224
"413","June 13, 2024 at 02:50PM","2024-06-13","2024-06-13T12:23:42Z","gender confusion","7H3jfuaXe5M","UCcT6w3xUyVshyR2_2vrMp1w","WUSA9","https://www.youtube.com/watch?v=7H3jfuaXe5M",NA,15648170854463737856
"414","June 03, 2024 at 06:47PM","2024-06-03","2024-06-03T22:40:58Z","transgender","7hcmU0KRhNY","UC_vFLohxs5PkAxlk7Y6jEtw","ABC 7 Chicago","https://www.youtube.com/watch?v=7hcmU0KRhNY","all regions",1916116072231156224
"415","June 03, 2024 at 06:47PM","2024-06-03","2024-06-03T22:40:58Z","transgender","7hcmU0KRhNY","UC_vFLohxs5PkAxlk7Y6jEtw","ABC 7 Chicago","https://www.youtube.com/watch?v=7hcmU0KRhNY","USA",11193014132467406848
"416","February 09, 2024 at 05:04PM","2024-02-09","2024-02-09T15:54:03Z","gender ideology","7Iw6RSENZ6M","UC7fWeaHhqgM4Ry-RMpM2YYw","TRT World","https://www.youtube.com/watch?v=7Iw6RSENZ6M",NA,8717893479030415360
"417","March 06, 2024 at 01:44AM","2024-03-06","2024-03-06T05:31:02Z","transgender","7KYSfBGZ4aA","UCDqchFCm3HNLAob6OpsLWLw","KTNV Channel 13 Las Vegas","https://www.youtube.com/watch?v=7KYSfBGZ4aA","USA",11193014132467406848
"418","March 06, 2024 at 01:51AM","2024-03-06","2024-03-06T05:31:02Z","transgender","7KYSfBGZ4aA","UCDqchFCm3HNLAob6OpsLWLw","KTNV Channel 13 Las Vegas","https://www.youtube.com/watch?v=7KYSfBGZ4aA","all regions",1916116072231156224
"419","August 02, 2024 at 08:57AM","2024-08-02","2024-08-02T12:06:45Z","gender identity","7MBoVyQC8XY","UCjq9ElqnV7Df6NLb4oDHKqQ","KCENNews","https://www.youtube.com/watch?v=7MBoVyQC8XY","all regions",14792114867614312448
"420","August 02, 2024 at 08:57AM","2024-08-02","2024-08-02T12:06:45Z","gender identity","7MBoVyQC8XY","UCjq9ElqnV7Df6NLb4oDHKqQ","KCENNews","https://www.youtube.com/watch?v=7MBoVyQC8XY","USA",4028362110021709824
"421","June 19, 2024 at 01:25AM","2024-06-19","2024-06-18T23:18:50Z","transgender","7n4znznGTnc","UC-2MJlKSq9_pYk5-bdvMhnw","Denver7","https://www.youtube.com/watch?v=7n4znznGTnc","all regions",1916116072231156224
"422","September 11, 2024 at 12:48AM","2024-09-11","2024-09-11T04:39:59Z","gender identity","7PXvEEQbZpU","UCKdALw0BErtqmGI2AUtbbhg","TMJ4 News","https://www.youtube.com/watch?v=7PXvEEQbZpU","USA",4028362110021709824
"423","October 08, 2024 at 11:06PM","2024-10-08","2024-10-09T03:02:19Z","transgender","7QcVqWUz7vo","UCHTK-2W11Vh1V4uwofOfR4w","AP Archive","https://www.youtube.com/watch?v=7QcVqWUz7vo","USA",11193014132467406848
"424","September 17, 2024 at 07:19PM","2024-09-17","2024-09-17T23:16:22Z","gender ideology","7R2GRbL2zBg","UCXwRxm0zS0jBNTMOVI6xZJw","KHOU 11","https://www.youtube.com/watch?v=7R2GRbL2zBg",NA,8717893479030415360
"425","September 26, 2024 at 03:53PM","2024-09-26","2024-09-26T18:07:00Z","transgender","7rmEM59sSo4","UCfDdlNLRVb1h3_7Xh-WhL3w","TheDC Shorts","https://www.youtube.com/watch?v=7rmEM59sSo4","all regions",1916116072231156224
"426","February 12, 2024 at 11:18PM","2024-02-12","2024-02-13T04:16:02Z","transgender","7rV40G9ldVA","UCODc8Pa-_WUMaVRp9dvmNmw","13News Now","https://www.youtube.com/watch?v=7rV40G9ldVA","USA",11193014132467406848
"427","February 13, 2024 at 12:00AM","2024-02-13","2024-02-13T04:16:02Z","biological sex","7rV40G9ldVA","UCODc8Pa-_WUMaVRp9dvmNmw","13News Now","https://www.youtube.com/watch?v=7rV40G9ldVA","all regions",17630397442231169024
"428","February 13, 2024 at 12:00AM","2024-02-13","2024-02-13T04:16:02Z","transgender","7rV40G9ldVA","UCODc8Pa-_WUMaVRp9dvmNmw","13News Now","https://www.youtube.com/watch?v=7rV40G9ldVA","all regions",1916116072231156224
"429","February 13, 2024 at 04:48AM","2024-02-13","2024-02-13T04:16:02Z","biological sex","7rV40G9ldVA","UCODc8Pa-_WUMaVRp9dvmNmw","13News Now","https://www.youtube.com/watch?v=7rV40G9ldVA","USA",16843718063138846720
"430","July 03, 2024 at 07:21PM","2024-07-03","2024-07-03T16:47:50Z","biological sex","7SBmZj9B33s","UCWs71f-4vLO2T19Jp0OG--g","NBC Connecticut","https://www.youtube.com/watch?v=7SBmZj9B33s","all regions",17630397442231169024
"431","February 06, 2024 at 07:59PM","2024-02-06","2024-02-07T00:36:31Z","biological sex","7skshByCxMM","UCvoiXGD8UhXXKzbI-tYo_Ig","We Are Iowa Local 5 News","https://www.youtube.com/watch?v=7skshByCxMM","all regions",17630397442231169024
"432","August 23, 2024 at 11:02AM","2024-08-23","2024-08-23T05:11:46Z","gender identity","7tJn6WeBrFE","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=7tJn6WeBrFE","all regions",14792114867614312448
"433","August 28, 2024 at 01:29PM","2024-08-28","2024-08-28T08:00:05Z","gender ideology","7vzCqljs-TA","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=7vzCqljs-TA",NA,8717893479030415360
"434","April 09, 2024 at 08:14PM","2024-04-09","2024-04-10T00:00:08Z","biological sex","7xABlXHt4m8","UCTln5ss6h6L_xNfMeujfPbg","Scripps News","https://www.youtube.com/watch?v=7xABlXHt4m8","all regions",17630397442231169024
"435","July 16, 2024 at 05:26PM","2024-07-16","2024-07-16T19:24:39Z","transgenderism","7xebSZj-ZX8","UCXISYK3xagaK5DHnhQ4X0hw","Diario AS","https://www.youtube.com/watch?v=7xebSZj-ZX8",NA,15658552694435684352
"436","November 19, 2024 at 09:34AM","2024-11-19","2024-11-19T11:00:14Z","gender ideology","7ym6UaBkJ7Q","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=7ym6UaBkJ7Q",NA,8717893479030415360
"437","August 31, 2024 at 01:08AM","2024-08-31","2024-08-31T04:42:39Z","transgender","7z-n-PUfrSY","UC4OqEJz6oABzz_7nu29zF3A","FOX 26 Houston","https://www.youtube.com/watch?v=7z-n-PUfrSY","all regions",1916116072231156224
"438","January 22, 2024 at 06:57PM","2024-01-22","2024-01-22T23:47:09Z","biological sex","7zF_-9xhLd8","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=7zF_-9xhLd8","USA",16843718063138846720
"439","January 22, 2024 at 06:57PM","2024-01-22","2024-01-22T23:47:09Z","biological sex","7zF_-9xhLd8","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=7zF_-9xhLd8","all regions",17630397442231169024
"440","September 23, 2024 at 06:23AM","2024-09-23","2024-09-23T04:04:01Z","gender identity","7zg4ERp0lRA","UCVhtkN7-c8mA8GXEoxS4YQw","KTVU FOX 2 San Francisco","https://www.youtube.com/watch?v=7zg4ERp0lRA","all regions",14792114867614312448
"441","November 10, 2024 at 06:27PM","2024-11-10","2024-11-10T23:26:24Z","transgender","8_kSkS4wAnQ","UCupvZG-5ko_eiXAupbDfxWw","CNN","https://www.youtube.com/watch?v=8_kSkS4wAnQ","all regions",1916116072231156224
"442","November 10, 2024 at 06:27PM","2024-11-10","2024-11-10T23:26:24Z","transgender","8_kSkS4wAnQ","UCupvZG-5ko_eiXAupbDfxWw","CNN","https://www.youtube.com/watch?v=8_kSkS4wAnQ","USA",11193014132467406848
"443","January 17, 2024 at 07:00PM","2024-01-17","2024-01-17T23:10:25Z","biological sex","8_qOo4HQYqU","UCc5jfAeOLbxD9HrKKIdPTng","WBOY 12 News","https://www.youtube.com/watch?v=8_qOo4HQYqU","all regions",17630397442231169024
"444","January 23, 2024 at 09:39PM","2024-01-23","2024-01-24T01:51:12Z","transgender","82h7POqYSXo","UCCjsvWYJ00k9T6C20iBH2-g","ABC4 Utah","https://www.youtube.com/watch?v=82h7POqYSXo","all regions",1916116072231156224
"445","November 19, 2024 at 05:07AM","2024-11-19","2024-11-19T08:30:14Z","gender ideology","82zm-uLkOQQ","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=82zm-uLkOQQ",NA,8717893479030415360
"446","May 19, 2024 at 01:20PM","2024-05-19","2024-05-19T17:12:54Z","transgender","832oazZEPfI","UCCjsvWYJ00k9T6C20iBH2-g","ABC4 Utah","https://www.youtube.com/watch?v=832oazZEPfI","USA",11193014132467406848
"447","November 15, 2024 at 04:44PM","2024-11-15","2024-11-15T21:24:39Z","transgenderism","83IW4kP1pWI","UCyHa4PHOEop2eJyE4qpo0Ig","Washington Post Podcasts","https://www.youtube.com/watch?v=83IW4kP1pWI",NA,15658552694435684352
"448","July 31, 2024 at 07:36AM","2024-07-31","2024-07-31T10:47:33Z","transgender","84-C8jT28FM","UCMYlXK0jyerVnc3dmz-vjCA","10 Tampa Bay News","https://www.youtube.com/watch?v=84-C8jT28FM","all regions",1916116072231156224
"449","December 09, 2024 at 11:51AM","2024-12-09","2024-12-09T16:49:44Z","transgender","86lazd0S_gA","UCzF4Ryn8TKn64md77gS5Q5Q","11Alive","https://www.youtube.com/watch?v=86lazd0S_gA","USA",11193014132467406848
"450","December 09, 2024 at 11:51AM","2024-12-09","2024-12-09T16:49:44Z","transgender","86lazd0S_gA","UCzF4Ryn8TKn64md77gS5Q5Q","11Alive","https://www.youtube.com/watch?v=86lazd0S_gA","all regions",1916116072231156224
"451","September 04, 2024 at 08:53AM","2024-09-04","2024-09-04T12:46:01Z","transgender","879yRfCyAPQ","UCVnjt9mMx46gMUeTtONXimQ","KENS 5: Your San Antonio News Source","https://www.youtube.com/watch?v=879yRfCyAPQ","all regions",1916116072231156224
