"the_day","month","year","keyword","EntryTitle","pullURL","subname","post_ID","EntryURL"
"2024-12-04",12,2024,"gender ideology","Comments - Gender-Care Whistleblowers Go to Court. Plus. . . - The Free Press","thefp.com","thefp.com","gender care whistleblowers go to","https://www.thefp.com/p/gender-care-whistleblowers-go-to/comments"
"2024-12-04",12,2024,"gender ideology","Women & Infants frontline staff reach tentative contract agreement, averting Unfair Labor ...","steveahlquist.substack.com","steveahlquist","women and infants frontline staff","https://steveahlquist.substack.com/p/women-and-infants-frontline-staff"
"2024-12-05",12,2024,"transgenderism","Bulletin of Articles and Commentary on Transgenderism # 45 - Substack","substack.com","substack.com","152603930","https://substack.com/home/post/p-152603930?utm_campaign=post&utm_medium=web"
"2024-12-05",12,2024,"transgenderism","Actor Clifton Duncan Laments How Star Trek Treats Fans As ""Toxic"" By Comparing New ...","substack.com","substack.com","152621745","https://substack.com/home/post/p-152621745?utm_campaign=post&utm_medium=web"
"2024-12-05",12,2024,"gender ideology","BLM RI PAC calls on US Rep Amo to convene a Morley Field town hall in Pawtucket","steveahlquist.substack.com","steveahlquist","blm ri pac calls on us rep amo to","https://steveahlquist.substack.com/p/blm-ri-pac-calls-on-us-rep-amo-to"
"2024-12-06",12,2024,"transgenderism","Grand Theft Auto' Developer's Employees Wish Death On Trump Family And Publicly ... - Substack","substack.com","substack.com","152291694","https://substack.com/home/post/p-152291694?utm_campaign=post&utm_medium=web"
"2024-12-07",12,2024,"gender ideology","Leaked Internal Slack Messages Show 'Avowed' Development Team Is Captured By Woke ...","substack.com","substack.com","152761910","https://substack.com/home/post/p-152761910?utm_campaign=post&utm_medium=web"
"2024-12-07",12,2024,"gender ideology","Has the Association of Psychotherapists Aotearoa New Zealand (APANZ) forgotten what ...","substack.com","substack.com","152777086","https://substack.com/home/post/p-152777086?utm_campaign=post&utm_medium=web"
"2024-12-08",12,2024,"gender ideology","What does free speech mean for women? - Substack","substack.com","substack.com","152610989","https://substack.com/home/post/p-152610989?utm_campaign=post&utm_medium=web"
"2024-12-08",12,2024,"gender confusion","Has the Association of Psychotherapists Aotearoa New Zealand (APANZ) forgotten what ...","substack.com","substack.com","152777086","https://substack.com/home/post/p-152777086?utm_campaign=post&utm_medium=web"
"2024-12-09",12,2024,"gender ideology","The 2024 RI LBGTQIA+ Needs and Experiences Assessment paints a mixed picture","steveahlquist.substack.com","steveahlquist","the 2024 ri lbgtqia needs and experiences","https://steveahlquist.substack.com/p/the-2024-ri-lbgtqia-needs-and-experiences"
"2024-12-09",12,2024,"transgenderism","Skirmetti vs. US (and the World): The Supreme Court, Transgender Rights, and the 14th Amendment","substack.com","substack.com","152761639","https://substack.com/home/post/p-152761639?utm_campaign=post&utm_medium=web"
"2024-12-09",12,2024,"gender ideology","BLM RI PAC Calls for immediate termination of Sgt. Joseph Hanley following miscarriage of ...","steveahlquist.substack.com","steveahlquist","blm ri pac calls for immediate termination","https://steveahlquist.substack.com/p/blm-ri-pac-calls-for-immediate-termination"
"2024-12-10",12,2024,"gender confusion","What If The FTC Stopped Going After Corporate Fraud And Went After 'Trans' And 'Anti ... - Wonkette","wonkette.com","wonkette.com","what if the ftc stopped going after","https://www.wonkette.com/p/what-if-the-ftc-stopped-going-after"
"2024-12-11",12,2024,"gender ideology","BLM RI PAC calls upon Pawtucket Mayor Grebien to apply for Federal Brownfields Funding ...","steveahlquist.substack.com","steveahlquist","blm ri pac calls upon pawtucket mayor","https://steveahlquist.substack.com/p/blm-ri-pac-calls-upon-pawtucket-mayor"
"2024-12-11",12,2024,"gender ideology","Project Weber/RENEW opens country's first state-sanctioned overdose prevention center","steveahlquist.substack.com","steveahlquist","project weberrenew opens countrys","https://steveahlquist.substack.com/p/project-weberrenew-opens-countrys"
"2024-12-12",12,2024,"gender ideology","Providence Student Union launches #OurHistoryMatters campaign - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","providence student union launches","https://steveahlquist.substack.com/p/providence-student-union-launches"
"2024-12-12",12,2024,"gender ideology","Students envision a ""youth-led future"" for Providence Public Schools - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","students envision a youth led future","https://steveahlquist.substack.com/p/students-envision-a-youth-led-future"
"2024-12-13",12,2024,"gender ideology","Lily Philips: Icon Of Our Time - Rod Dreher's Diary - Substack","substack.com","substack.com","153060100","https://substack.com/home/post/p-153060100?utm_campaign=post&utm_medium=web"
"2024-12-13",12,2024,"transgenderism","Star Trek Turns Julian Bashir and Elim Garak Gay In Penultimate Episode Of Lower Decks","substack.com","substack.com","153072289","https://substack.com/home/post/p-153072289?utm_campaign=post&utm_medium=web"
"2024-12-13",12,2024,"gender ideology","People want to protect women's sports, but they must be willing to say so - Substack","substack.com","substack.com","153069294","https://substack.com/home/post/p-153069294?utm_campaign=post&utm_medium=web"
"2024-12-15",12,2024,"gender ideology","Providence youth react to Mayor Smiley's Community Conversation on Education","steveahlquist.substack.com","steveahlquist","providence youth react to mayor smileys","https://steveahlquist.substack.com/p/providence-youth-react-to-mayor-smileys"
"2024-12-16",12,2024,"gender ideology","Farewell, GB News! - Andrew Doyle - Substack","substack.com","substack.com","153181862","https://substack.com/home/post/p-153181862?utm_campaign=post&utm_medium=web"
"2024-12-16",12,2024,"gender ideology","I will no longer use the word ""gender"" - by Jennifer Sey - Substack","substack.com","substack.com","153175861","https://substack.com/home/post/p-153175861?utm_campaign=post&utm_medium=web"
"2024-12-17",12,2024,"gender ideology","Frances Widdowson and the Fight for Academic Freedom - Substack","substack.com","substack.com","153230697","https://substack.com/home/post/p-153230697?utm_campaign=post&utm_medium=web"
"2024-12-17",12,2024,"gender confusion","“Woke Right” Just Means Tribalism - Imperium Press - Substack","substack.com","substack.com","153251539","https://substack.com/home/post/p-153251539?utm_campaign=post&utm_medium=web"
"2024-12-17",12,2024,"gender ideology","I just filed an Open Meetings Act complaint against the Middletown School Committee","substack.com","substack.com","153282088","https://substack.com/home/post/p-153282088?utm_campaign=post&utm_medium=web"
"2024-12-17",12,2024,"gender ideology","The downfall of PinkNews - Substack","substack.com","substack.com","153251939","https://substack.com/home/post/p-153251939?utm_campaign=post&utm_medium=web"
"2024-12-18",12,2024,"gender ideology","Alice Evans on Why Equality Fails - Persuasion | Yascha Mounk","persuasion.community","persuasion.community","alice evans on why equality fails","https://www.persuasion.community/p/alice-evans-on-why-equality-fails"
"2024-12-20",12,2024,"gender ideology","There is no such thing as a free meal - Substack","substack.com","substack.com","153374210","https://substack.com/home/post/p-153374210?utm_campaign=post&utm_medium=web"
"2024-12-20",12,2024,"gender ideology","The Womxn Project Education Fund condemns anti-trans provisions in U.S. Defense spending bill","steveahlquist.substack.com","steveahlquist","the womxn project education fund","https://steveahlquist.substack.com/p/the-womxn-project-education-fund?utm_source=substack&utm_medium=email&utm_content=share&action=share"
"2024-12-20",12,2024,"gender ideology","Dungeons & Drag Queens As D&D Brand Falls To Woke Lows - Substack","substack.com","substack.com","153416682","https://substack.com/home/post/p-153416682?utm_campaign=post&utm_medium=web"
"2024-12-21",12,2024,"gender ideology","Common Cause Rhode Island files complaint in contract scandal - Steve Ahlquist - Substack","steveahlquist.substack.com","steveahlquist","common cause rhode island files complaint","https://steveahlquist.substack.com/p/common-cause-rhode-island-files-complaint"
"2024-12-21",12,2024,"gender ideology","AMOR - Statement against conditions at the Wyatt Detention Center - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","amor statement against conditions","https://steveahlquist.substack.com/p/amor-statement-against-conditions"
"2024-12-21",12,2024,"gender ideology","Multiple Stores Announce Their Discontinuation of Games Workshop and Warhammer ...","substack.com","substack.com","152856310","https://substack.com/home/post/p-152856310?utm_campaign=post&utm_medium=web"
"2024-12-21",12,2024,"gender ideology","Gender Dominoes - by J. Edward Les, MD - Ruminations - Substack","substack.com","substack.com","153410540","https://substack.com/home/post/p-153410540?utm_campaign=post&utm_medium=web"
"2024-12-22",12,2024,"gender ideology","Ruining Christmas Cocktails? - Substack","substack.com","substack.com","153488559","https://substack.com/home/post/p-153488559?utm_campaign=post&utm_medium=web"
"2024-12-22",12,2024,"gender ideology","Imagine there's no bottom... - by Duane Clinker - Substack","substack.com","substack.com","153509756","https://substack.com/home/post/p-153509756?utm_campaign=post&utm_medium=web"
"2024-12-23",12,2024,"gender ideology","Court upholds ban on bulk liquid propane storage in Port of Providence - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","court upholds ban on bulk liquid","https://steveahlquist.substack.com/p/court-upholds-ban-on-bulk-liquid?utm_source=substack&utm_medium=email&utm_content=share&action=share"
"2024-12-24",12,2024,"gender ideology","Court upholds ban on bulk liquid propane storage in Port of Providence - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","court upholds ban on bulk liquid","https://steveahlquist.substack.com/p/court-upholds-ban-on-bulk-liquid"
"2024-12-24",12,2024,"gender ideology","Games Workshop Stock Soaring After Henry Cavill Warhammer 40K Show Announcement ...","substack.com","substack.com","153584012","https://substack.com/home/post/p-153584012?utm_campaign=post&utm_medium=web"
"2024-12-24",12,2024,"gender ideology","Gymnasts still troll me after all these years.","substack.com","substack.com","153124177","https://substack.com/home/post/p-153124177?utm_campaign=post&utm_medium=web"
"2024-12-26",12,2024,"gender ideology","Stephen Fry: A coward and a hypocrite - Substack","substack.com","substack.com","153482316","https://substack.com/home/post/p-153482316?utm_campaign=post&utm_medium=web"
"2024-12-26",12,2024,"transgenderism","Self-Worship Replaced Actual Faith - by Ted Bauer - Substack","substack.com","substack.com","153605600","https://substack.com/home/post/p-153605600?utm_campaign=post&utm_medium=web"
"2024-12-26",12,2024,"gender ideology","Comments - How to support journalism - by Radley Balko","radleybalko.substack.com","radleybalko","how to support journalism","https://radleybalko.substack.com/p/how-to-support-journalism/comments"
"2024-12-27",12,2024,"gender ideology","Providence legislators support unionization of Atlantic Mills commercial tenants","steveahlquist.substack.com","steveahlquist","providence legislators support unionization","https://steveahlquist.substack.com/p/providence-legislators-support-unionization"
"2024-12-28",12,2024,"gender confusion","The Lost Humanism of Political Discourse - Substack","substack.com","substack.com","153707401","https://substack.com/home/post/p-153707401?utm_campaign=post&utm_medium=web"
"2024-12-28",12,2024,"gender ideology","My top ten posts of 2024 - The Mule by Milli Hill - Substack","substack.com","substack.com","153715381","https://substack.com/home/post/p-153715381?utm_campaign=post&utm_medium=web"
"2024-12-29",12,2024,"gender ideology","Providers are working without contracts, emergency hubs are not yet funded, and key ... - Substack","substack.com","substack.com","153763668","https://substack.com/home/post/p-153763668?utm_campaign=post&utm_medium=web"
