"the_day","month","year","keyword","EntryTitle","pullURL","subname","post_ID","EntryURL"
2025-02-11,2,2025,"biological sex","Language Policy Chat With Grok - LGBT Courage Coalition - Substack","substack.com","substack.com","156504526","https://substack.com/home/post/p-156504526?utm_campaign=post&utm_medium=web"
2025-02-11,2,2025,"gender identity","Gender Clinicians Should Take the Family's Input Into Account, with Marieke den Ouden","substack.com","substack.com","156823995","https://substack.com/home/post/p-156823995?utm_campaign=post&utm_medium=web"
2025-02-23,2,2025,"transgender","A Guide to Anti-Transgender Legislation - by Jace Wilson - Substack","substack.com","substack.com","157659255","https://substack.com/home/post/p-157659255?utm_campaign=post&utm_medium=web"
2025-02-23,2,2025,"transgender","Home | Substack","substack.com","substack.com","157720204","https://substack.com/home/post/p-157720204"
2025-02-24,2,2025,"gender identity","Objectively, a man is still a man - by David Ramsden-Wood - Substack","substack.com","substack.com","157744810","https://substack.com/home/post/p-157744810?utm_campaign=post&utm_medium=web"
2025-02-24,2,2025,"gender identity","Gender Identity: Choose An Option - by Amos Wollen - Substack","substack.com","substack.com","157658815","https://substack.com/home/post/p-157658815?utm_campaign=post&utm_medium=web"
2025-01-17,1,2025,"biological sex","Understanding Executive Orders - LGBT Courage Coalition - Substack","substack.com","substack.com","154980726","https://substack.com/home/post/p-154980726?utm_campaign=post&utm_medium=web"
2025-01-17,1,2025,"biological sex","Please bear with me. I'm having some trouble here. - Substack","substack.com","substack.com","155034059","https://substack.com/home/post/p-155034059?utm_campaign=post&utm_medium=web"
2025-01-19,1,2025,"gender identity","ROGD Boys Exist! with Lydia - Stella O'Malley - Substack","substack.com","substack.com","154775606","https://substack.com/home/post/p-154775606?utm_campaign=post&utm_medium=web"
2025-01-20,1,2025,"biological sex","Day One of the Resistance! - by Robert B. Hubbell - Substack","substack.com","substack.com","155213747","https://substack.com/home/post/p-155213747?utm_campaign=post&utm_medium=web"
2025-01-20,1,2025,"biological sex","Trump To Pause Offshore Wind Among Dozens of Energy-Related Day 1 Actions - Substack","substack.com","substack.com","155244881","https://substack.com/home/post/p-155244881?utm_campaign=post&utm_medium=web"
2025-01-22,1,2025,"biological sex","The Good News Supplement: Monday 13th January - Substack","substack.com","substack.com","154822329","https://substack.com/home/post/p-154822329?utm_campaign=post&utm_medium=web"
2025-01-24,1,2025,"biological sex","Feminism and Gender Ideology During Trump 2.0 - Substack","substack.com","substack.com","155568108","https://substack.com/home/post/p-155568108?utm_campaign=post&utm_medium=web"
2025-01-24,1,2025,"biological sex","Surviving the First Week Under Trump Rule - Substack","substack.com","substack.com","155617519","https://substack.com/home/post/p-155617519?utm_campaign=post&utm_medium=web"
2025-01-25,1,2025,"biological sex","State Legislator Pushes Bills to Defend Kids from Harmful Gender Procedures - Substack","substack.com","substack.com","155600343","https://substack.com/home/post/p-155600343?utm_campaign=post&utm_medium=web"
2025-01-25,1,2025,"transgender","They/Them - by Ted Bauer - What Is Even Happening? - Substack","substack.com","substack.com","155616078","https://substack.com/home/post/p-155616078?utm_campaign=post&utm_medium=web"
2025-01-25,1,2025,"transgender","We're Off ... to See the Lizard - by Gene Weingarten - Substack","substack.com","substack.com","155634467","https://substack.com/home/post/p-155634467?utm_campaign=post&utm_medium=web"
2025-01-25,1,2025,"biological sex","À la carte (January 26, 2025) - by Caroline Calvert - Substack","substack.com","substack.com","155024900","https://substack.com/home/post/p-155024900?utm_campaign=post&utm_medium=web"
2025-01-26,1,2025,"gender identity","The Hidden Cost of Gender Transition - Substack","substack.com","substack.com","155590876","https://substack.com/home/post/p-155590876?utm_campaign=post&utm_medium=web"
2025-01-25,1,2025,"biological sex","The Argentinian President leaves the World Economic Forum stunned. Incredible speech. - Substack","substack.com","substack.com","155660350","https://substack.com/home/post/p-155660350?utm_campaign=post&utm_medium=web"
2025-01-26,1,2025,"biological sex","National Populist Newsletter - by Ryan James Girdusky - Substack","substack.com","substack.com","155642915","https://substack.com/home/post/p-155642915?utm_campaign=post&utm_medium=web"
2025-01-27,1,2025,"biological sex","From bathroom bills to sports bans, Wyoming's anti-trans push continues - Substack","substack.com","substack.com","155841858","https://substack.com/home/post/p-155841858?utm_campaign=post&utm_medium=web"
2025-01-28,1,2025,"biological sex","The Curious Case of Non-Binary People in EU Data - Substack","substack.com","substack.com","155556665","https://substack.com/home/post/p-155556665?utm_campaign=post&utm_medium=web"
2025-01-03,1,2025,"biological sex","The House GOP's First Test - by Jay Kuo - Substack","substack.com","substack.com","154078043","https://substack.com/home/post/p-154078043?utm_campaign=post&utm_medium=web"
2025-01-03,1,2025,"transgender","Election Grief: ""Our grief was their tool of oppression"" - Substack","substack.com","substack.com","151942800","https://substack.com/home/post/p-151942800?utm_campaign=post&utm_medium=web"
2025-01-03,1,2025,"biological sex","The Betrayal of Safeguarding - by Genspect - Substack","substack.com","substack.com","153725172","https://substack.com/home/post/p-153725172?utm_campaign=post&utm_medium=web"
2025-01-03,1,2025,"gender identity","Adult Conversations - by Ben Cohen - The Banter - Substack","substack.com","substack.com","153989967","https://substack.com/home/post/p-153989967?utm_campaign=post&utm_medium=web"
2025-01-04,1,2025,"gender identity","Gone Girl' Director David Fincher Provides Update On What Direction Warner Bros. Plans ...","substack.com","substack.com","154140858","https://substack.com/home/post/p-154140858?utm_campaign=post&utm_medium=web"
2025-01-05,1,2025,"gender identity","Prominent Democrats Still Haven't Gotten the Memo - Substack","substack.com","substack.com","154204826","https://substack.com/home/post/p-154204826?utm_campaign=post&utm_medium=web"
2025-01-05,1,2025,"biological sex","Trans and Butch aren't compatible. Detrans isn't much better. - Substack","substack.com","substack.com","154235650","https://substack.com/home/post/p-154235650?utm_campaign=post&utm_medium=web"
2025-01-05,1,2025,"gender identity","Trans and Butch aren't compatible. Detrans isn't much better. - Substack","substack.com","substack.com","154235650","https://substack.com/home/post/p-154235650?utm_campaign=post&utm_medium=web"
2025-01-07,1,2025,"gender identity","Swindled! - by Genspect - Inspecting Gender - Substack","substack.com","substack.com","152966050","https://substack.com/home/post/p-152966050?utm_campaign=post&utm_medium=web"
2025-01-07,1,2025,"biological sex","Swindled! - by Genspect - Inspecting Gender - Substack","substack.com","substack.com","152966050","https://substack.com/home/post/p-152966050?utm_campaign=post&utm_medium=web"
2025-01-11,1,2025,"gender identity","Christian Nationalists have plans for Rhode Island - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","christian nationalists have plans","https://steveahlquist.substack.com/p/christian-nationalists-have-plans?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-01-11,1,2025,"transgender","Christian Nationalists have plans for Rhode Island - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","christian nationalists have plans","https://steveahlquist.substack.com/p/christian-nationalists-have-plans?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-01-11,1,2025,"gender identity","What Happened With Title IX This Week? - by Kara Dansky - Substack","substack.com","substack.com","154634458","https://substack.com/home/post/p-154634458?utm_campaign=post&utm_medium=web"
2025-01-13,1,2025,"transgender","Wyoming lawmakers aim to erode transgender rights - Substack","substack.com","substack.com","154693571","https://substack.com/home/post/p-154693571?utm_campaign=post&utm_medium=web"
2025-01-13,1,2025,"biological sex","Wyoming lawmakers aim to erode transgender rights - Substack","substack.com","substack.com","154693571","https://substack.com/home/post/p-154693571?utm_campaign=post&utm_medium=web"
2025-01-15,1,2025,"gender identity","Analyzing the Dangers of Gender Identity Confusion and Its Link to Violence - Substack","substack.com","substack.com","154902947","https://substack.com/home/post/p-154902947?utm_campaign=post&utm_medium=web"
2025-01-16,1,2025,"biological sex","Sexed: My review of Susanna Rustin's book on feminism - Substack","substack.com","substack.com","154938731","https://substack.com/home/post/p-154938731?utm_campaign=post&utm_medium=web"
2025-01-16,1,2025,"biological sex","The Unholy Alliance: TERFs, Trump, and Musk's War Against Trans Rights - Substack","substack.com","substack.com","154975388","https://substack.com/home/post/p-154975388?utm_campaign=post&utm_medium=web"
2024-12-19,12,2024,"gender identity","What's in a name? - by Joshua Rozenberg - A Lawyer Writes","rozenberg.substack.com","rozenberg","whats in a name","https://rozenberg.substack.com/p/whats-in-a-name"
2024-12-19,12,2024,"biological sex","Trump will use antisemitsm as an excuse to attack basic freedoms - Substack","substack.com","substack.com","153375975","https://substack.com/home/post/p-153375975?utm_campaign=post&utm_medium=web"
2024-12-20,12,2024,"biological sex","I Was Right - by Andrew Sullivan - The Weekly Dish - Substack","substack.com","substack.com","153244194","https://substack.com/home/post/p-153244194?utm_campaign=post&utm_medium=web"
2024-12-21,12,2024,"gender identity","Gender Dominoes - by J. Edward Les, MD - Ruminations - Substack","substack.com","substack.com","153410540","https://substack.com/home/post/p-153410540?utm_campaign=post&utm_medium=web"
2024-12-21,12,2024,"biological sex","Gender Dominoes - by J. Edward Les, MD - Ruminations - Substack","substack.com","substack.com","153410540","https://substack.com/home/post/p-153410540?utm_campaign=post&utm_medium=web"
2024-12-21,12,2024,"gender identity","Sweet, Lost and Lonely Kids - by Genspect - Substack","substack.com","substack.com","153331478","https://substack.com/home/post/p-153331478?utm_campaign=post&utm_medium=web"
2024-12-21,12,2024,"gender identity","The U.S. Department of Education is withdrawing its rule requiring schools to allow boys to ...","substack.com","substack.com","153451933","https://substack.com/home/post/p-153451933?utm_campaign=post&utm_medium=web"
2024-12-21,12,2024,"gender identity","The Biden Administration's Withdrawal of the Sports-Specific Title IX Rule Change","substack.com","substack.com","153465742","https://substack.com/home/post/p-153465742?utm_campaign=post&utm_medium=web"
2024-12-22,12,2024,"gender identity","Ruining Christmas Cocktails? - Substack","substack.com","substack.com","153488559","https://substack.com/home/post/p-153488559?utm_campaign=post&utm_medium=web"
2024-12-24,12,2024,"biological sex","Merry Whatever - Iain Macwhirter's Substack","substack.com","substack.com","153580013","https://substack.com/home/post/p-153580013?utm_campaign=post&utm_medium=web"
2024-12-25,12,2024,"gender identity","Ken Paxton Sues NCAA over Transgender Athletes' Participation in Women's College Sports","substack.com","substack.com","153538709","https://substack.com/home/post/p-153538709?utm_campaign=post&utm_medium=web"
2024-12-26,12,2024,"gender identity","On the Cusp of a New Era - Stella O'Malley - Substack","substack.com","substack.com","153637097","https://substack.com/home/post/p-153637097?utm_campaign=post&utm_medium=web"
2024-12-26,12,2024,"gender identity","Comments - How to support journalism - by Radley Balko","radleybalko.substack.com","radleybalko","how to support journalism","https://radleybalko.substack.com/p/how-to-support-journalism/comments"
2024-12-27,12,2024,"gender identity","FFS Friday: Angie Jones - by Kara Dansky - The TERF Report - Substack","substack.com","substack.com","153676002","https://substack.com/home/post/p-153676002?utm_campaign=post&utm_medium=web"
